key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN
USEBOTTLEROCKETMULTI_DIALOG,{n0}{name} used a Multi Bottle Rocket!,{n0}{name} utilise une Gigafusée crayon ¦,{n0}{name} usa una Multi-bottiglia-razzo!,{name}は\nペンシルロケット２０を　つかった！,{name}{n0} 20연발 펜슬 로켓을 사용했다!,¡{n0}{name} usó un Multi cohete botella!,¡{n0}{name} ha usado un Gigacohete botella!,{n0}{name} usou um Multi-Rojão!,{name} użył{n4} Multi Butlorakiety!,{n0}{n10} benutzte eine Multi-Flaschenrakete!,{name} бросил{n6} бутылочную мультиракету!,{name} кину{n6} мульти пляшкову ракету!,{n0}{name}使用了多重瓶装火箭！
USEBULLHORN_DIALOG,{n0}{name} used a Bullhorn!{wait}\n“You're a disgrace to your mom!”,{n0}{name} utilise un Mégaphone magique ¦{wait}\n« Tu fais honte à ta mère ¦ »,{n0}{name} usa un Megafono!{wait}\n“Sei una vergogna per la tua mamma!”,{name}は　ふしぎなメガホンをつかった！{wait}\n「おまえの　おかあさんは　ないているぞ！」,"{name}{n0} 메가폰을 사용했다!{wait}\n""넌 네 엄마의 망신거리야!""",¡{n0}{name} usó el Megáfono!{wait}\n“¡Eres una desgracia para tu mamá!”,¡{n0}{name} ha usado un Megáfono!\n«¡Eres una desgracia para tu madre!»,{n0}{name} usou um Megafone!{wait}\n“Você é uma desgraça pra sua mãe!”,{name} użył{n4} Megafonu!{wait}\n„Jesteś zawodem dla swojej matki!”,{n0}{n10} benutzte ein Megafon! {wait}\n„Du bist 'ne Schande für deine Mutter!“,{name} прокричал{n6} в рупор:{wait}\n«Ты маму позоришь!»,{name} закрича{n6} у мегафон:{wait}\n«Ти ганьбиш свою маму!»,{n0}{name}使用了扩音喇叭！{wait}\n“你丢光了妈妈的脸！”
USEBULLHORN_FAIL,It wasn't very convincing.{wait}\n{t0}{target} became angry!,Ce n'est pas très convaincant.{wait}\n{t0}{target} se met en colère ¦,Non è stato molto convincente.{wait}\n{t0}{target} si infuria!,せっとくに　しっぱいした。{wait}\n{target}を　おこらせた！,별로 설득력이 없었다.{wait}\n{target}{t0} 분노했다!,No fue muy convincente.{wait}¡\n{t0}{target} se enojó!,No parece muy convincente. ¡{t0}{target} se ha enfadado!,Não foi muito convincente.{wait}\n{t0}{target} ficou furioso!,Nie było to zbyt przekonujące.{wait}\n{target} jest wściekł{t5}!,Das war nicht sehr überzeugend.{wait}\n{t0}{t10} wurde wütend!,Это было неубедительно.{wait}\n{target} разозлил{n8}!,Це було непереконливо.{wait}\n{target} розлюти{n6}ся!,不是很有说服力。{wait}\n{t0}{target}生气了！
USEBULLHORN_SUCCESS,It was effective!,C'est très efficace ¦,È stato efficace!,せっとくに　せいこうした！,효과적이었다!,¡{t0}{target} se lo creyó!,¡{t0}{target} se lo ha creído!,{t0}{target} acreditou!,To było skuteczne!,Das war sehr effektiv!,И {target} клюнул{t6} на это!,І {target} повіри{n6} у це!,效果拔群！
USECOPYCAMERA_DIALOG,{n0}{name} used the Copy Camera!,{n0}{name} utilise l'Appareil photomorphique ¦,{n0}{name} usa la Copiacamera!,{name}は\nコピーカメラを　つかった！,{name}{n0} 복제 카메라를 사용했다!,¡{n0}{name} usó la Copicámara!,¡{n0}{name} ha usado la Copicámara!,{n0}{name} usou a Câmera Copiadora!,{name} użył{n4} Kamery Kopiującej!,{n0}{n10} benutzte die Kopierkamera!,{name} использу{n9} камеру-имитатор!,{name} використовує камеру-імітатор!,{n0}{name}使用了拷贝相机！
USEDEFENSESHOWER_DIALOG,{n0}{name} used the Defense Shower!,{n0}{name} utilise la Douche défensive ¦,{n0}{name} usa la Doccia di difesa!,{name}は\nディフェンスシャワーを　つかった！,{name}{n0} 디펜스 샤워를 사용했다!,¡{n0}{name} usó la Ducha defensiva!,¡{n0}{name} ha usado la Regadera defensiva!,{n0}{name} usou a Ducha de Defesa!,{name} użył{n4} Prysznica Obrony!,{n0}{n10} benutzte die Abwehrdusche.,{name} использу{n9} лейку защиты!,{name} використа{n6} лійку захисту!,{n0}{name}使用了防御花洒！
USEFLAMETHROWER_DIALOG,{n0}{name} used the Flame Thrower!,{n0}{name} utilise le Lance-flammes ¦,{n0}{name} usa il Lanciafiamme!,{name}は\nかえんほうしゃきを　つかった！,{name}{n0} 화염방사기를 사용했다!,¡{n0}{name} usó el Lanzallamas!,¡{n0}{name} ha usado el Lanzallamas!,{n0}{name} usou o Lança-chamas!,{name} użył{n4} Miotacza Ognia!,{n0}{n10} benutzte den Flammenwerfer!,{name} использу{n9} огнемёт!,{name} використа{n6} вогнемет!,{n0}{name}使用了火焰喷射器！
USEFLASHDARK_DIALOG,{n0}{name} used the Flashdark!,{n0}{name} utilise l'Ombre de poche ¦,{n0}{name} usa l'Anti-torcia!,{name}は\nやみのライトを　つかった！,{name}{n0} 어둠의 라이트를 사용했다!,¡{n0}{name} usó la Nocterna!,¡{n0}{name} ha usado la Nocterna!,{n0}{name} usou a Lanturna!,{name} użył{n4} Ladarki!,{n0}{n10} benutzte die Schattenlampe!,{name} использу{n9} темнарик!,{name} використа{n6} темнарик!,{n0}{name}使用了暗闪灯！
USEFLEABAG_DIALOG,{n0}{name} used a Flea Bag!,{n0}{name} utilise un Sachet de puces ¦,{n0}{name} usa un Sacco di pulci!,{name}は\nノミとシラミを　つかった！,{name}{n0} 벼룩과 이를 사용했다!,¡{n0}{name} usó una Bolsa de pulgas!,¡{n0}{name} ha usado un Saco de pulgas!,{n0}{name} usou o Saco de Pulgas!,{name} użył{n4} Worka Pcheł!,{n0}{n10} benutzte einen Flohbeutel!,{name} использу{n9} пакетик блох!,{name} використа{n6} пакет бліх!,{n0}{name}使用了跳蚤虱子！
USEINSECTICIDE_DIALOG,{n0}{name} used an Insecticide!,{n0}{name} utilise un Insecticide ¦,{n0}{name} usa un Insetticida!,{name}は\nさっちゅうスプレーを　つかった！,{name}{n0} 살충 스프레이를 사용했다!,¡{n0}{name} usó un Insecticida!,¡{n0}{name} ha usado un Insecticida!,{n0}{name} usou o Inseticida!,{name} użył{n4} Środka Owadobójczego!,{n0}{n10} benutzte ein Insektenspray!,{name} использу{n9} аэрозоль!,{name} використа{n6} інсектецид!,{n0}{name}使用了杀虫剂！
USEROPE_DIALOG,{n0}{name} used a Rope!,{n0}{name} utilise une Corde ¦,{n0}{name} usa una Corda!,{name}は\nロープを　つかった！,{name}{n0} 밧줄을 사용했다!,¡{n0}{name} usó una Cuerda!,¡{n0}{name} ha usado una Cuerda!,{n0}{name} usou a Corda!,{name} użył{n4} Liny!,{n0}{n10} benutzte ein Seil!,{name} использу{n9} верёвку!,{name} використа{n6} мотузку!,{n0}{name}使用了绳索！
USERULER_DIALOG,{n0}{name} measured {t1}{target}!,{n0}{name} mesure {t1}{target} ¦,{n0}{name} misura {t1}{target}!,{name}は　{target}をはかった！,{name}{n0} {target}{t2} 측정했다!,¡{n0}{name} midió {t5}{target}!,¡{n0}{name} ha medido {t5}{target}!,{n0}{name} mediu a altura {t1}{target}!,{name} zmierzył{n4} {t1}!,{n0}{n10} hat {t5}{t13} gemessen!,{name} измеря{n9} {t3}!,{name} вимірює {t3} лінійкою!,{n0}{name}正在测量{t1}{target}！
USESTICKYMACHINE_DIALOG,{n0}{name} used the Sticky Machine!,{n0}{name} utilise l'appareil à gélatine ¦,{n0}{name} usa il Macchinario appiccicoso!,{name}は\nねばねばマシンを　つかった！,{name}{n0} 끈적끈적 머신을 사용했다!,¡{n0}{name} usó la Máquina pegajosa!,¡{n0}{name} ha usado la Máquina pegajosa!,{n0}{name} usou o Gerador de Meleca!,{name} użył{n4} Maszyny Klejącej!,{n0}{n10} benutzte den Schleimgenerator!,{name} использу{n9} слизегенератор!,{name} використа{n6} слизегенератор!,{n0}{name}使用了黏合装置！
USESUPERPSRAY_DIALOG,{n0}{name} used a Super Spray!,{n0}{name} utilise un Super Insecticide ¦,{n0}{name} usa un Super insetticida!,{name}は\nスーパースプレーを　つかった！,{name}{n0} 슈퍼 스프레이를 사용했다!,¡{n0}{name} usó un Super insecticida!,¡{n0}{name} ha usado un Superinsecticida!,{n0}{name} usou o Super Inseticida!,{name} użył{n4} Super Spreju!,{n0}{n10} benutzte das Super-Spray!,{name} использу{n9} супераэрозоль!,{name} використа{n6} суперспрей!,{n0}{name}使用了超级喷雾！
VENTODOR_NAME,Vent Odor,Effluves,Emetti tanfo,においをだす,냄새 공격,Hedor,Hedor,Fedor,Wydziel Zapach,Gestank ablassen,Ужасный запах,Жахливий запах,散发异味
VENTODOR_DESC,Vent a terrible odor to lower an opponent's Offense and Defense.,Fait baisser l'attaque et la défense d'un adversaire en laissant s'échapper une odeur atroce.,Emette un tanfo disgustoso che riduce Attacco e Difesa di un nemico.,あくしゅうを　はなって\nてきのオフェンスとディフェンスをさげる。,뭐라 말할 수 없는 역겨운 악취를 풍겨\n적의 오펜스와 디펜스를 낮춘다.,Emite un olor terrible para reducir la ofensiva y la defensa del oponente.,Desprende un terrible hedor para bajar la Fuerza y Defensa del enemigo.,Emite um cheiro horrível para reduzir o Ataque e Defesa de um inimigo.,"Wydziel straszny zapach, który obniża Ofensywę i Obronę wroga.","Lass einen schrecklichen Gestank ab, um Angriff und Verteidigung eines Gegners zu verringern.",Испускание неприятного запаха.\nПонижает силу и защиту врага.,Випуск неприємного запаху. Знижує Атаку та Захист ворога.,散发出难闻的气味来降低敌人的攻击力与防御力。
VENTODOR_DIALOG,{n0}{name} vented a terrible odor!,{n0}{name} laisse s'échapper une odeur atroce ¦,{n0}{name} emette un tanfo terribile!,{name}は\nひどい　あくしゅうを　はなった！,{name}{n0} 끔찍한 냄새를 풍겼다!,¡{n0}{name} desprendió un olor horrible!,¡{n0}{name} ha desprendido un terrible hedor!,{n0}{name} emitiu um cheiro horrível!,{name} wydzielił{n4} okropny zapach!,{n0}{n10} verbreitete einen grässlichen Gestank!,{name} испустил{n6} ужасный запах!,{name} випусти{n6} жахливий запах!,{n0}{name}散发出一股恶臭的气味！
WALKAWAY_NAME,Friendly Hello,Salutation distinguée,Saluto amichevole,しんせつなあいさつ,친절한 안녕,Saludo amistoso,Saludo amistoso,Tchauzinho,Przyjazne Serwus,Freundlicher Gruß,Пламенный привет,Дружнє привітання,友好问候
WALKAWAY_DESC,Allows to leave combat while giving the enemy a large amount of exp.,Permet de quitter le combat en donnant à l'ennemi une grande quantité d’expérience.,Abbandona il combattimento lasciando molta esperienza al nemico.,てきに　たいりょうのけいけんちを　あたえて\nせんとうから　りだつする。,적에게 많은 양의 경험치를 주고 떠날 수 있다.,Permite abandonar el combate y darle una gran cantidad de experiencia al enemigo.,Permite abandonar el combate y darle una gran cantidad de experiencia al enemigo.,Permite fugir do combate enquanto o inimigo recebe uma grande quantidade de exp.,Pozwala opuścić walkę nagradzając wroga dużą ilością doświadczenia.,"Ermöglicht es, den Kampf zu verlassen und dem Gegner eine Menge Erfahrung zu geben.","Позволяет покинуть битву, оставив много опыта.",Дозволяє покинути битву.,允许在给敌人大量经验后脱离战斗。
WALKAWAY_DIALOG,"{n0}{name} said “hello,” then just walked away.",{n0}{name} salue tout le monde poliment et s'en va.,"{n0}{name} dice “ciao”, e se ne va.",{name}は　あいさつをして　さっていった！,{name}{n0} “안녕”이라고 말한 후 그냥 걸어 나갔다.,{n0}{name} dijo “hola” y simplemente se marchó.,{n0}{name} ha dicho «hola» y se ha ido.,{n0}{name} deu um tchauzinho e foi embora.,"{name} powiedział „serwus”, po czym po prostu sobie poszedł.",{n0}{n10} sagte einfach „Hallöchen“ und ging davon.,{name} поздоровал{n8} и отправил{n8} восвояси.,{name} привіта{n6}ся і піш{n5} у своїх справах.,{n0}{name}说了声“你好”，然后就径直走开了。
WICKEDSEED_NAME,Wicked Seed,Graine de démon,Seme maligno,デーモンシード,사악한 씨앗,Semilla perversa,Semilla perversa,Semente Perversa,Podłe Nasiono,Teufels-Samen,Порочное семечко,Черстве насіння,邪恶种子
WICKEDSEED_DESC,Makes one enemy confused.,Rend un ennemi confus.,Confonde un nemico.,１たいを　こんらんにする。,적 하나를 혼란스럽게 만든다.,Confunde a un enemigo.,Confunde a un enemigo.,Confunde um inimigo.,Czyni jednego wroga zdezorientowanym.,Verwirrt einen Gegner.,Приводит врага в замешательство.,Заплутує одного ворога.,让一名敌人感到混乱。
WICKEDSEED_DIALOG,{n0}{name} used a Wicked Seed!,{n0}{name} utilise une Graine de démon ¦,{n0}{name} usa un Seme maligno!,{name}は\nデーモンシードを　つかった！,{name}{n0} 사악한 씨앗을 사용했다!,¡{n0}{name} usó una Semilla perversa!,¡{n0}{name} ha usado una semilla perversa!,{n0}{name} usou uma Semente Perversa!,{name} użył{n4} Podłego Nasiona!,{n0}{n10} benutzte einen Teufels-Samen!,{name} использу{n8} порочное семечко!,{name} використа{n6} черстве насіння!,{n0}{name}使用了邪恶种子!
YOMAMA_NAME,Yo Mama,Ta maman,Tua mamma,おまえのかあちゃん,안부묻기,Tu mamá,Tu madre,Sua mãe,Twoja Stara,Deine Mudda,Твоя мамка,Твоя мамка,你妈
YOMAMA_DESC,Destruction,Destruction,Distruzione,はめつ,상대 어머니의 안부를 물어본다. 모든 \n아군과 적군을 파멸로 이끌어 즉사시킨다.,Destrucción,Destrucción,Caos,Destrukcja,Zerstörung,Уничтожение,Знищення,毁灭
YOMAMA_ART,,,,,"는,가,를,와",,,,",Twojej Starej",,"твоя мамка,твоей мамки,твоей мамке,твою мамку","твоя мамка,твоєї мамки,твоїй мамці, твою мамку",
