key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN
HIPPIE_DESC,He looks like he could grow flowers in his hair.,Vous pourriez presque faire pousser des fleurs dans ses cheveux.,Sembra capace di farsi crescere fiori sulla testa.,あの　かみのけの　なかに\nおはなを　うえたらそだつかもね。,저 머리 뒤져보면 제비 한 마리는 나올지도.,Parece que podría hacer crecer las flores en su cabello.,Parece como si le pudiesen crecer flores en el pelo.,Parece que dá para plantar flores no cabelo dele.,"Wygląda tak, jakby mógł hodować kwiaty we włosach.","Er sieht so aus, als könnten Blumen aus seinem Haar wachsen.",Он словно может вырастить цветы на своей голове.,"Виглядає, ніби може вирощувати квіти серед свого волосся.",他看上去仿佛能在发间自然地种出栀子花来。
HIPPIE_ART,"The ,the ,A ,a ,his,he,him","Le ,le ,Un ,un ,du ,au ,,le ,x","L',l',Un ,un ,dell',all',o,il ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Hipisa,Hipisowi,Hipisa,,y,Hipisie","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Hippie,Hippies,Hippie,Hippie","хиппи,хиппи,хиппи,хиппи,хиппи,,,ён,ся,ет,его","хіпі,хіпі,хіпі,хіпі,хіпі,ов,в,ий,є,ить,його",",,一个,一个,他的,他,他"
HYENA_NAME,Hyena,Hyène,Iena,ハイエナ,하이에나,Hiena,Hiena,Hiena,Hiena,Hyäne,Гиена,Гієна,鬣狗
HYENA_DESC,He who laughs last laughs best.,Rira bien qui rira le dernier.,Ride bene chi ride ultimo.,わらうものが　さいごに　かつ。,마지막까지 웃는 자가 승자다.,El que ríe último ríe mejor.,El que ríe el último ríe mejor.,Quem ri por último ri melhor.,"Ten się śmieje, kto się śmieje ostatni.","Wer zuletzt lacht, lacht am besten.","Хорошо смеётся тот, кто смеётся последним.","Добре сміється той, хто сміється останнім.",能笑到最后的人才是赢家。
HYENA_ART,"The ,the ,A ,a ,its,it,it","La ,la ,Une ,une ,de la ,à la ,e,la ,se","La ,la ,Una ,una ,della ,alla ,a,la ",,"는,가,를,와,로","La ,la ,Una ,una ,de la ,a la ,a,la ","La ,la ,Una ,una ,de la ,a la ,a,la ","A ,a ,Uma ,uma ,a,sua ,à ","jej,Hieny,Hienie,Hienę,a,a,Hienie","Die ,die ,Eine ,eine ,ihr,die ,sie,von der,,,Hyäne,Hyäne,Hyäne,Hyäne","гиена,гиены,гиене,гиену,гиене,,а,ена,ась,ет,её","гієна,гієни,гієні,гієну,гієні,,ла,а,є,ить,її",",,一个,一个,它的,它,它"
JOHN_NAME,John,John l'éléphant,,ジョン,존,,,João,,Benjamin,Джон,Джон,约翰
JOHN_DESC,This elephant's name is John.,Cet éléphant s'appelle John.,Questo elefante si chiama John.,ゾウさんの　なまえは　ジョンだ。,이 코끼리 이름이 존이란다.,El nombre del elefante es John.,Este elefante se llama John.,Esse elefante se chama João.,Ten słoń ma na imię John.,Dieser Elefanten heißt Benjamin.,Этого слона зовут Джон.,Цього слона звуть Джон.,这只大象的名字叫约翰。
JOHN_ART,",,,,his,he,him",",,,,de ,à ,,le ,x",",,,,di ,a ,o,il ",,"은,이,을,과,으로",",,,,de ,a ,o,el ",",,,,de ,a ,o,el ",",,,,o,seu ,ao ","jego,Johna,Johnowi,Johna,,y,Johnie",",,,,sein,,ihn,von,,,Benjamin,Benjamins,Benjamin,Benjamin","Джон,Джона,Джону,Джона,Джоне,,,ён,ся,ет,его","Джон,Джона,Джону,Джона,Джоні,ов,в,ий,є,ить,його",",,,,他的,他,他"
JUANA_NAME,Juana,Suzie,,スージー,수지,,,,Janina,,Жанна,Жанна,胡安娜
JUANA_DESC,"She is good at, and not afraid to use, a strong PSI attack",Prenez garde ¦ Elle n'hésite pas à utiliser de puissantes attaques PSI ¦,"Non si fa problemi a usare un potente attacco PSI, e lo fa anche bene.",きょうりょくな　PSIこうげきを\nためらうことなく　はなってくるぞ。,강력한 PSI 공격에 능숙한 모양이다.,Ella es buena y no tiene miedo de usar un fuerte ataque PSI.,"Se le da bien el PSI, y no dudará en usarlo contra ti.",Ela possui um ataque PSI poderoso e não tem medo de usá-lo.,Jest dobra w używaniu silnych ataków PSI i nie zawaha się ich użyć.,"Sie ist gut darin, starke PSI-Attacken zu benutzen. Und sie schreckt auch nicht davor zurück.",Берегись! Она решительно применяет мощные психоатаки!,"Майстер сильної ПСИ-атаки, яку не боїться використати.",她精于施展强大的PSI攻击，并且从不畏惧。
JUANA_ART,",,,,her,she,her",",,,,de ,à ,e,la ,se",",,,,di ,a ,a,la ",,"는,가,를,와,로",",,,,de ,a ,a,la ",",,,,de ,a ,a,la ",",,,,a,sua ,à ","jej,Janiny,Janinie,Janinę,a,a,Janinie",",,,,ihr,,sie,von,,,Juana,Juanas,Juana,Juana","Жанна,Жанны,Жанне,Жанну,Жанне,,а,ена,ась,ет,её","Жанна,Жанни,Жанні,Жанну,Жанні,,ла,а,є,ить,її",",,,,她的,她,她的"
KELLY_NAME,Kelly,Caroline,,キャロライン,캐롤라인,,,,,,Келли,Келлі,凯莉
KELLY_DESC,Do not be tricked by her beauty.,Ne vous laissez pas duper par sa beauté...,Non farti ingannare dalla sua bellezza.,この　うつくしさに　だまされるな。,그녀의 수려한 미모에 넘어가지 말 것.,Que no te engañe su belleza.,No te dejes engañar por su belleza.,Não seja enganado por sua beleza.,Nie daj się zwieść jej urodzie.,Lass dich von ihrer Schönheit nicht blenden.,Смотри в оба — её красота обманчива!,Не поведися на її оманливу чарівність.,不要被她的美貌所欺骗。
KELLY_ART,",,,,her,she,her",",,,,de ,à ,e,la ,se",",,,,di ,a ,a,la ",,"은,이,을,과,으로",",,,,de ,a ,a,la ",",,,,de ,a ,a,la ",",,,,a,sua ,à ","jej,Kelly,Kelly,Kelly,a,a,Kelly",",,,,ihr,,sie,von,,,Kelly,Kellys,Kelly,Kelly","Келли,Келли,Келли,Келли,Келли,,а,ена,ась,ет,её","Келлі,Келлі,Келлі,Келлі,Келлі,,ла,а,є,ить,її",",,,,她的,她,她的"
LAMP_NAME,Lamp,Lampe,Lampada,でんきスタンド,전등,Lámpara,Lámpara,Abajur,Lampa,Lampe,Лампа,Лампа,台灯
LAMP_DESC,It hovers in the air!,Elle flotte dans les airs ¦,Sta fluttuando!,くうちゅうを　とびまわっている！,방 안을 날아 돌아다니고 있다!,¡Está flotando en el aire!,¡Flota en el aire!,Está voando sozinho!,Unosi się w powietrzu!,Sie schwebt in der Luft!,Она парит в воздухе!,Вона висить у повітрі!,它在空中盘旋！
LAMP_ART,"The ,the ,A ,a ,its,it,it","La ,la ,Une ,une ,de la ,à la ,e,la ,se","La ,la ,Una ,una ,della ,alla ,a,la ",,"는,가,를,와,로","La ,la ,Una ,una ,de la ,a la ,a,la ","La ,la ,Una ,una ,de la ,a la ,a,la ","O ,o ,Um ,um ,o,seu ,ao ","jej,Lampy,Lampie,Lampę,a,a,Lampie","Die ,die ,Eine ,eine ,ihr,die ,sie,von der,,,Lampe,Lampe,Lampe,Lampe","лампа,лампы,лампе,лампу,лампе,,а,ена,ась,ет,её","лампа,лампи,лампі,лампу,лампі,,ла,а,є,ить,її",",,一个,一个,它的,它,它"
LILSAUCER_NAME,Lil Saucer,P'tite Soucoupe,Dischetto volante,リトルソーサー,리틀 소서,Platillo pequeñin,Platillo pequeño,OVNIzinho,Mały Spodek,Kleine Untertasse,Тарелочка,Тарілочка,小型飞碟
LILSAUCER_DESC,Only as big as a dinner plate.,Elle est à peu près aussi grande qu'une assiette...,È grande quanto un piatto.,しょくじの　おさらと　おなじくらいの　おおきさなのだが。,내 밥그릇만큼 크다.,Solo es del tamaño de un plato.,Solo es tan grande como un plato llano.,É do tamanho de um prato de jantar.,"Niewiele większy, niż talerz obiadowy.","So groß wie ein Teller, in Form einer Untertasse.",По размеру не больше столовой тарелки.,За розміром не більше столової тарілки.,只有一个晚餐盘那么大。
LILSAUCER_ART,"The ,the ,A ,a ,its,it,it","La ,la ,Une ,une ,de la ,à la ,e,la ,se","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Małego Spodka,Małemu Spodkowi,Małego Spodka,,y,Małym Spodku","Die ,die ,Eine ,eine ,ihr,die ,sie,von der,,,Kleine Untertasse,Kleinen Untertasse,Kleinen Untertasse,Kleine Untertasse","тарелочка,тарелочки,тарелочке,тарелочку,тарелочке,,а,ена,ась,ет,её","тарілочка,тарілочки,тарілочці,тарілочку,тарілочці,,ла,а,є,ить,її",",,一个,一个,它的,它,它"
LONEWOLF_NAME,Lone Wolf,Loup solitaire,Lupo solitario,いっぴきオオカミ,고독한 늑대,Lobo solitario,Lobo solitario,Lobo Solitário,Samotny Wilk,Einsamer Wolf,Волк-одиночка,Самотній вовк,孤狼
LONEWOLF_DESC,LONEWOLF_DESC,,,,,,,,,,,,
LONEWOLF_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Samotnego Wilka,Samotnemu Wilkowi,Samotnego Wilka,,y,Samotnym Wilku","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Einsame Wolf,Einsamen Wolfs,Einsamen Wolf,Einsamen Wolf","волк-одиночка,волка-одиночки,волку-одиночке,волка-одиночку,волке-одиночке,,,ён,ся,ет,его","самотній вовк,самотнього вовка,самотньому вовку,самотнього вовка,самотньому вовку,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
LYNX_NAME,Lynx,Lynx,Lince,やまねこ,삵,Lince,Lince,Lince,Ryś,Luchs,Рысь,Рись,猞猁
LYNX_DESC,It is quite different than a pet cat.,Cet animal est bien différent d'un chat de compagnie ordinaire.,Piuttosto diverso da un gatto.,こいつは　ペットの　ねことは\nおおちがい。,칡과 헷갈리지 말자.,Es bastante diferente a un gato doméstico.,Es bastante diferente a un gato doméstico.,É bem diferente de um gato doméstico.,Zupełnie się różni od kota domowego.,Ganz schön anders als eine Hauskatze.,Сильно отличается от домашней кошки.,Сильно відрізняється від домашньої кішки.,它和宠物猫完全不同。
LYNX_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","La ,la ,Una ,una ,della ,alla ,a,la ",,"은,이,을,과,으로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Rysia,Rysiowi,Rysia,,y,Rysiu","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Luchs,Luchses,Luchs,Luchs","рысь,рыси,рыси,рысь,рыси,,а,ена,ась,ет,её","рись,рисі,рисі,рись,рисі,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
MADCAR_NAME,Mad Car,Voiture folle,Auto impazzita,マッドカー,매드 카,Carro lunático,Coche loco,Carro Maluco,Szalony Wóz,Irres Auto,Бешеная тачка,Божевільна машина,疯狂汽车
MADCAR_DESC,No one is in the driver's seat.,"Ouah, il n'y a personne sur le siège du conducteur ¦",Non c'è nessuno a guidarla.,うんてんせきに　だれも　いないぞ！？,운전석은 텅 비어 있다.,No hay nadie en el asiento del conductor.,No hay nadie en el asiento del conductor.,Não tem ninguém no banco do motorista.,Kierowcy w nim brak!,Niemand sitzt im Fahrersitz.,За водительским сиденьем никого нет!,У сидінні водія нікого немає!,没有人坐在驾驶席上。
MADCAR_ART,"The ,the ,A ,a ,its,it,it","La ,la ,Une ,une ,de la ,à la ,e,la ,se","L',l',Un',un',dell',all',a,la ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Szalonego Wozu,Szalonemu Wozowi,Szalony Wóz,,y,Szalonym Wozie","Das ,das ,Ein ,ein ,sein,das ,es,vom,,,Irre Auto,Irren Autos,Irren Auto,Irre Auto","бешеная тачка,бешеной тачки,бешеной тачке,бешеную тачку,бешеной тачке,,а,ена,ась,ет,её","божевільна машина,божевільної машини,божевільній машині,божевільну машину,божевільній машині,,ла,а,є,ить,її",",,一个,一个,它的,它,它"
MADTRUCK_NAME,Mad Truck,Camion fou,Camion impazzito,マッドトラック,매드 트럭,Camión loco,Camión loco,Caminhão Maluco,Szalony Tir,Irrer Truck,Бешеная фура,Божевільна фура,疯狂卡车
MADTRUCK_DESC,Be careful of its exhaust if you're asthmatic.,Attention à ses gaz d'échappement si vous êtes asthmatique.,"Se soffri d'asma, fai attenzione ai suoi gas di scarico.",はいきガスに　ちゅうい。　ぜんそくに　なるぞ。,천식이 있다면 저 배기가스를 조심하자.,Ten cuidado con su escape si eres asmático.,"Si eres asmático, ten cuidado con su tubo de escape.",Cuidado com o escapamento se você tiver asma.,"Uważaj na spaliny, jeśli masz astmę.","Vorsicht vor seinem Auspuff, wenn du Asthmatiker bist.",Её выхлопы могут быть вредны для астматиков.,"Стережися вихлопів, якщо ти — астматик.",如果你患有哮喘，注意它排放的尾气。
MADTRUCK_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"은,이,을,과,으로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Szalonego Tira,Szalonemu Tirowi,Szalony Tir,,y,Szalonym Tirze","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Irre Truck,Irren Trucks,Irren Truck,Irren Truck","бешеная фура,бешеной фуры,бешеной фуре,бешеную фуру,бешеной фуре,,а,ена,ась,ет,её","божевільна фура,божевільної фури,божевільній фурі,божевільну фуру,божевільній фурі,,ла,а,є,ить,її",",,一个,一个,它的,它,它"
MAGICANTOID_NAME,Magic Antoid,Fourmioïde magique,Formicoide magico,アリアリマジック,매지컬 개미개미,Magicantoide,Magicantoide,Magicantoide,Magiczny Mrówkoid,Magischer Ameisoid,Волшебный мураш,Чарівний мурахойд,魔法蚁虫
MAGICANTOID_DESC,This ant can only be found in Magicant.,Son aura magique hante le monde de Magicant.,Questa formica si trova solo a Magicant.,マジカントでしか　みられない　アリさん。,이 개미는 오직 매지컨트에서만 만나볼 수 있다.,Esta hormiga solo se puede encontrar en Magicant.,A esta hormiga solo se le puede encontrar en Magicant.,Essa formiga só é encontrada em Magicant.,Mrówkę tę można znaleźć tylko w Magicancie.,Diese Ameise kann nur in Magicant gefunden werden.,Этот муравей водится только в Грезии.,Ця мураха живе тільки у Магіянті.,这种蚂蚁只能在魔法之地找到。
MAGICANTOID_ART,"The ,the ,A ,a ,its,it,it","La ,la ,Une ,une ,de la ,à la ,e,la ,se","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Magicznego Mrówkoida,Magicznemu Mrówkoidowi,Magicznego Mrówkoida,,y,Magicznym Mrówkoidzie","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Magische Ameisoid,Magischen Ameisoiden,Magischen Ameisoiden,Magischen Ameisoiden","волшебный мураш,волшебного мураша,волшебному мурашу,волшебного мураша,волшебном мураше,,,ён,ся,ет,его","чарівний мурахойд,чарівного мурахойда,чарівному мурахойду,чарівного мурахойда,чарівному мурахойді,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
MAGICSNAIL_NAME,Magic Snail,Magiscargot,Lumagica,マジカスネイル,매지컬 달팽이,Magicaracol,Magicaracol,Caramujo Mágico,Magiczny Ślimak,Magischneck,Волшебная улитка,Чарівний равлик,魔法蜗牛
MAGICSNAIL_DESC,Its shell is unbelievably hard.,Sa coquille est incroyablement dure.,Il suo guscio è incredibilmente duro.,こいつの　からは　しんじられないほど　かたい。,말도 안 되게 단단한 껍질을 지니고 있다.,Su caparazón es increíblemente duro.,Su concha es increíblemente dura.,Sua concha é incrivelmente dura.,Jego skorupa jest niesamowicie twarda.,Sein Haus ist unglaublich hart.,Её раковина невероятно прочная.,Його черепашка неймовірно міцна.,它的壳非常坚硬。
